               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.058403,            0.041759,                   0,             0.85463,              0.5978,             0.66956,             0.34325,             0.05584,            0.042955,                   0,           0.0013701,           0.0013701,           0.0013701
                  89,            0.058447,            0.043187,                   0,             0.85313,             0.59831,             0.67056,             0.34664,            0.055645,            0.043177,                   0,            0.001316,            0.001316,            0.001316
                  90,            0.059423,            0.043961,                   0,             0.85429,             0.59961,             0.67297,             0.34739,            0.055694,            0.043275,                   0,            0.001266,            0.001266,            0.001266
                  91,            0.058747,            0.045344,                   0,             0.85292,              0.6016,             0.67194,             0.34528,            0.055727,            0.043195,                   0,           0.0012202,           0.0012202,           0.0012202
                  92,            0.058154,            0.044052,                   0,              0.8523,             0.60127,             0.67093,             0.34614,            0.055607,            0.042954,                   0,           0.0011787,           0.0011787,           0.0011787
                  93,            0.058818,            0.043423,                   0,             0.85919,             0.59706,             0.67307,             0.34762,            0.055611,            0.043237,                   0,           0.0011414,           0.0011414,           0.0011414
                  94,            0.058268,            0.043584,                   0,             0.85366,             0.60208,              0.6743,             0.34877,            0.055516,            0.042989,                   0,           0.0011084,           0.0011084,           0.0011084
                  95,            0.058839,            0.043357,                   0,             0.84019,             0.60425,             0.67154,              0.3471,            0.055613,            0.043138,                   0,           0.0010797,           0.0010797,           0.0010797
                  96,            0.058648,            0.041654,                   0,             0.84612,             0.60564,             0.67455,             0.34864,            0.055573,             0.04328,                   0,           0.0010554,           0.0010554,           0.0010554
                  97,            0.058501,            0.044829,                   0,             0.85515,             0.60063,             0.67417,              0.3489,            0.055572,            0.043282,                   0,           0.0010355,           0.0010355,           0.0010355
                  98,            0.058725,            0.045071,                   0,             0.85592,             0.60217,              0.6756,             0.35086,            0.055627,            0.043585,                   0,             0.00102,             0.00102,             0.00102
                  99,            0.057432,            0.043204,                   0,             0.84834,             0.60561,             0.67515,             0.34925,            0.055484,            0.043152,                   0,           0.0010089,           0.0010089,           0.0010089
